date,season,country,league,team1,team2,home,draw,away,over,under,yes,no,link,result,amount,both
13.05.2017,2017,portugal,primeira-liga-2016-2017,Arouca,Tondela,2.41,3.24,3.1,2.15,1.73,1.86,2.02,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/arouca-tondela-ncGAyG3U/#1X2;2,2,3,1
18.12.2016,2016,portugal,primeira-liga-2016-2017,Vitoria Guimaraes,Vitoria Setubal,1.93,3.31,4.56,2.27,1.66,2.07,1.83,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/vitoria-guimaraes-vitoria-setubal-8GpoVq6H/#1X2;2,1,4,1
23.04.2017,2017,portugal,primeira-liga-2016-2017,Ferreira,Braga,3.41,3.02,2.36,2.48,1.56,2.06,1.83,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/ferreira-braga-02wMH36s/#1X2;2,1,4,1
28.04.2017,2017,portugal,primeira-liga-2016-2017,Vitoria Setubal,Vitoria Guimaraes,3.84,3.23,2.09,2.21,1.70,1.97,1.94,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/vitoria-setubal-vitoria-guimaraes-pjPsDuLC/#1X2;2,2,2,0
06.05.2017,2017,portugal,primeira-liga-2016-2017,Maritimo,FC Porto,7.34,4.5,1.46,1.86,1.99,2.05,1.85,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/maritimo-fc-porto-r5Jgub45/#1X2;2,0,2,1
19.12.2016,2016,portugal,primeira-liga-2016-2017,FC Porto,Chaves,1.19,6.88,17.26,1.59,2.43,2.48,1.62,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/fc-porto-chaves-vcU4o5jb/#1X2;2,1,3,1
22.12.2016,2016,portugal,primeira-liga-2016-2017,Belenenses,Sporting,6.72,4.15,1.53,2.03,1.83,2.17,1.76,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/belenenses-sporting-8xMLsNkN/#1X2;2,2,1,0
29.04.2017,2017,portugal,primeira-liga-2016-2017,Boavista,Tondela,2.43,3.09,3.2,2.43,1.59,2.05,1.83,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/boavista-tondela-dUh0VMzs/#1X2;2,1,1,0
11.12.2016,2016,portugal,primeira-liga-2016-2017,Nacional,Tondela,2.12,3.21,3.87,2.15,1.74,1.92,2.0,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/nacional-tondela-0jswX5y5/#1X2;2,1,5,1
30.04.2017,2017,portugal,primeira-liga-2016-2017,Arouca,Moreirense,2.94,2.97,2.67,2.52,1.54,2.11,1.8,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/arouca-moreirense-OtOoCazJ/#1X2;2,0,4,1
12.05.2017,2017,portugal,primeira-liga-2016-2017,Belenenses,Moreirense,3.04,3.15,2.45,2.34,1.62,1.98,1.92,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/belenenses-moreirense-OIiGdaZu/#1X2;2,0,2,1
23.09.2016,2016,portugal,primeira-liga-2016-2017,Sporting,Estoril,1.21,7.2,18.0,1.60,2.54,2.25,1.5,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/sporting-estoril-6V4gkgjt/#1X2;2,1,6,1
29.04.2017,2017,portugal,primeira-liga-2016-2017,Benfica,Estoril,1.12,9.71,21.22,1.38,3.14,2.39,1.63,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/benfica-estoril-jmGXZ2SP/#1X2;2,1,3,1
16.01.2017,2017,portugal,primeira-liga-2016-2017,Braga,Tondela,1.37,4.81,9.92,1.84,2.03,2.17,1.78,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/braga-tondela-URxAjiYf/#1X2;2,1,2,0
20.05.2017,2017,portugal,primeira-liga-2016-2017,Rio Ave,Belenenses,1.48,4.41,7.42,2.01,1.89,2.19,1.72,https://www.oddsportal.com/soccer/portugal/primeira-liga-2016-2017/rio-ave-belenenses-C0aYje3H/#1X2;2,1,2,0
